ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
9608	È­¿°ÀÇ ³ë¸®°³ +8	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9609	448	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9609	È­¿°ÀÇ ³ë¸®°³ +9	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9610	449	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9610	È­¿°ÀÇ ³ë¸®°³ +10	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9611	440	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9611	È­¿°ÀÇ ³ë¸®°³ +11	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9612	441	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	11	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9612	È­¿°ÀÇ ³ë¸®°³ +12	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9613	442	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	12	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9613	È­¿°ÀÇ ³ë¸®°³ +13	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9614	443	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	13	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9614	È­¿°ÀÇ ³ë¸®°³ +14	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9615	444	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	14	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9615	È­¿°ÀÇ ³ë¸®°³ +15	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9616	445	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9616	È­¿°ÀÇ ³ë¸®°³ +16	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9617	446	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	16	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9617	È­¿°ÀÇ ³ë¸®°³ +17	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9618	447	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	17	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9618	È­¿°ÀÇ ³ë¸®°³ +18	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9619	448	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	18	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9619	È­¿°ÀÇ ³ë¸®°³ +19	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9620	449	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9620	È­¿°ÀÇ ³ë¸®°³ +20	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9621	440	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	20	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9621	È­¿°ÀÇ ³ë¸®°³ +21	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9622	441	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	21	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9622	È­¿°ÀÇ ³ë¸®°³ +22	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9623	442	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	22	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9623	È­¿°ÀÇ ³ë¸®°³ +23	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9624	443	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	23	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9624	È­¿°ÀÇ ³ë¸®°³ +24	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9625	444	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	24	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9625	È­¿°ÀÇ ³ë¸®°³ +25	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9626	445	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9626	È­¿°ÀÇ ³ë¸®°³ +26	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9627	446	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	26	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9627	È­¿°ÀÇ ³ë¸®°³ +27	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9628	447	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	27	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9628	È­¿°ÀÇ ³ë¸®°³ +28	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9629	448	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	28	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9629	È­¿°ÀÇ ³ë¸®°³ +29	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9630	449	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	29	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9630	È­¿°ÀÇ ³ë¸®°³ +30	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9631	440	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9631	È­¿°ÀÇ ³ë¸®°³ +31	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9632	441	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9632	È­¿°ÀÇ ³ë¸®°³ +32	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9633	442	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	32	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9633	È­¿°ÀÇ ³ë¸®°³ +33	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9634	443	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	33	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9634	È­¿°ÀÇ ³ë¸®°³ +34	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9635	444	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9635	È­¿°ÀÇ ³ë¸®°³ +35	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9636	445	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	35	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9636	È­¿°ÀÇ ³ë¸®°³ +36	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9637	446	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9637	È­¿°ÀÇ ³ë¸®°³ +37	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9638	447	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9638	È­¿°ÀÇ ³ë¸®°³ +38	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9639	448	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9639	È­¿°ÀÇ ³ë¸®°³ +39	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9640	449	0	LEVEL	20	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	39	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9640	È­¿°ÀÇ ³ë¸®°³ +40	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9641	440	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	40	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9641	È­¿°ÀÇ ³ë¸®°³ +41	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9642	441	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	41	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9642	È­¿°ÀÇ ³ë¸®°³ +42	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9643	442	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	42	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9643	È­¿°ÀÇ ³ë¸®°³ +43	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9644	443	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	43	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9644	È­¿°ÀÇ ³ë¸®°³ +44	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9645	444	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	44	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9645	È­¿°ÀÇ ³ë¸®°³ +45	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9646	445	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	45	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9646	È­¿°ÀÇ ³ë¸®°³ +46	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9647	446	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	46	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9647	È­¿°ÀÇ ³ë¸®°³ +47	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9648	447	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	47	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9648	È­¿°ÀÇ ³ë¸®°³ +48	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9649	448	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	48	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9649	È­¿°ÀÇ ³ë¸®°³ +49	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9650	449	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	49	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9650	È­¿°ÀÇ ³ë¸®°³ +50	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9651	440	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	50	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9651	È­¿°ÀÇ ³ë¸®°³ +51	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9652	441	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	51	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9652	È­¿°ÀÇ ³ë¸®°³ +52	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9653	442	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	52	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9653	È­¿°ÀÇ ³ë¸®°³ +53	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9654	443	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	53	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9654	È­¿°ÀÇ ³ë¸®°³ +54	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9655	444	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	54	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9655	È­¿°ÀÇ ³ë¸®°³ +55	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9656	445	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	55	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9656	È­¿°ÀÇ ³ë¸®°³ +56	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9657	446	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	56	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9657	È­¿°ÀÇ ³ë¸®°³ +57	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9658	447	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	57	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9658	È­¿°ÀÇ ³ë¸®°³ +58	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9659	448	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	58	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9659	È­¿°ÀÇ ³ë¸®°³ +59	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9660	449	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	59	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9660	È­¿°ÀÇ ³ë¸®°³ +60	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9661	440	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	60	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9661	È­¿°ÀÇ ³ë¸®°³ +61	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9662	441	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	61	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9662	È­¿°ÀÇ ³ë¸®°³ +62	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9663	442	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	62	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9663	È­¿°ÀÇ ³ë¸®°³ +63	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9664	443	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	63	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9664	È­¿°ÀÇ ³ë¸®°³ +64	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9665	444	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	64	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9665	È­¿°ÀÇ ³ë¸®°³ +65	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9666	445	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	65	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9666	È­¿°ÀÇ ³ë¸®°³ +66	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9667	446	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	66	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9667	È­¿°ÀÇ ³ë¸®°³ +67	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9668	447	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	67	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9668	È­¿°ÀÇ ³ë¸®°³ +68	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9669	448	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	68	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9669	È­¿°ÀÇ ³ë¸®°³ +69	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9670	449	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	69	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9670	È­¿°ÀÇ ³ë¸®°³ +70	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9671	440	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	70	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9671	È­¿°ÀÇ ³ë¸®°³ +71	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9672	441	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	71	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9672	È­¿°ÀÇ ³ë¸®°³ +72	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9673	442	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	72	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9673	È­¿°ÀÇ ³ë¸®°³ +73	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9674	443	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	73	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9674	È­¿°ÀÇ ³ë¸®°³ +74	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9675	444	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	74	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9675	È­¿°ÀÇ ³ë¸®°³ +75	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9676	445	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	75	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9676	È­¿°ÀÇ ³ë¸®°³ +76	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9677	446	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	76	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9677	È­¿°ÀÇ ³ë¸®°³ +77	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9678	447	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	77	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9678	È­¿°ÀÇ ³ë¸®°³ +78	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9679	448	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	78	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9679	È­¿°ÀÇ ³ë¸®°³ +79	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9680	449	0	LEVEL	30	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	79	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9680	È­¿°ÀÇ ³ë¸®°³ +80	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9681	440	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	80	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9681	È­¿°ÀÇ ³ë¸®°³ +81	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9682	441	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	81	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9682	È­¿°ÀÇ ³ë¸®°³ +82	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9683	442	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	82	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9683	È­¿°ÀÇ ³ë¸®°³ +83	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9684	443	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	83	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9684	È­¿°ÀÇ ³ë¸®°³ +84	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9685	444	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	84	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
9685	È­¿°ÀÇ ³ë¸®°³ +85	ITEM_ARMOR	ARMOR_PENDANT	1	NONE	ITEM_TUNABLE	WEAR_PENDANT	NONE	360000	5000	9686	445	0	LEVEL	40	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	85	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
